"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"inera-ehds-lm-care-contacts","inera-ehds-lm-care-contacts","","","",0,*,"","","","null {[]} {[]}
","GetCareContacts","Logisk modell för tjänstekontraktet GetCareContacts
(RIV-TA urn:riv:clinicalprocess:logistics:logistics:GetCareContacts:3).
Representerar responsens informationsstruktur (GetCareContactsResponseType).
En lista med CareContactType returneras.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"inera-ehds-lm-care-contacts.careContact","inera-ehds-lm-care-contacts.careContact","","","",0,*,"","","","BackboneElement {[]} {[]}
","Vårdkontakter som matchar begäran","Vårdkontakter som matchar begäran","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-care-contacts.careContact.id","inera-ehds-lm-care-contacts.careContact.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-contacts.careContact.extension","inera-ehds-lm-care-contacts.careContact.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-contacts.careContact.modifierExtension","inera-ehds-lm-care-contacts.careContact.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-contacts.careContact.documentId","inera-ehds-lm-care-contacts.careContact.documentId","","","",1,1,"","","","string {[]} {[]}
","Vårdkontaktens identitet, unik inom källsystemet","Vårdkontaktens identitet, unik inom källsystemet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.documentId",1,1,"",""
"inera-ehds-lm-care-contacts.careContact.sourceSystemHSAId","inera-ehds-lm-care-contacts.careContact.sourceSystemHSAId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för källsystemet","HSA-id för källsystemet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.sourceSystemHSAId",1,1,"",""
"inera-ehds-lm-care-contacts.careContact.patientId","inera-ehds-lm-care-contacts.careContact.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens identifierare (personnummer/samordningsnummer)","Patientens identifierare (personnummer/samordningsnummer)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.patientId",1,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional","","","",1,1,"","","","BackboneElement {[]} {[]}
","Ansvarig hälso- och sjukvårdspersonal","Ansvarig hälso- och sjukvårdspersonal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.id","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.extension","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.modifierExtension","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.authorTime","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.authorTime","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt då informationen registrerades (YYYYMMDDhhmmss)","Tidpunkt då informationen registrerades (YYYYMMDDhhmmss)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.authorTime",1,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalHSAId","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för ansvarig personal","HSA-id för ansvarig personal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalHSAId",0,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalName","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalName","","","",0,1,"","","","string {[]} {[]}
","Namn på ansvarig personal","Namn på ansvarig personal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalName",0,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalRoleCode","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalRoleCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Befattning (KV Befattning OID 1.2.752.129.2.2.1.4)","Befattning (KV Befattning OID 1.2.752.129.2.2.1.4)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalRoleCode",0,1,"",""
"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Organisationsenhet för ansvarig personal (Regel 4)","Organisationsenhet för ansvarig personal (Regel 4)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-contacts.careContact.accountableHealthcareProfessional.healthcareProfessionalOrgUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
